"Date","Price","Open","High","Low","Vol.","Change %"
"07/15/2019","17,640.0","17,640.0","17,760.0","17,640.0","156.64K","0.00%"
"07/12/2019","17,640.0","17,600.0","17,820.0","17,560.0","176.88K","0.00%"
"07/11/2019","17,640.0","17,840.0","17,840.0","17,600.0","111.93K","-0.79%"
"07/10/2019","17,780.0","17,780.0","17,960.0","17,760.0","215.45K","0.00%"
"07/09/2019","17,780.0","17,620.0","17,800.0","17,560.0","98.20K","0.91%"
"07/08/2019","17,620.0","17,700.0","17,700.0","17,540.0","203.77K","0.34%"
"07/05/2019","17,560.0","17,660.0","17,780.0","17,540.0","248.51K","-0.34%"
"07/04/2019","17,620.0","17,660.0","17,760.0","17,580.0","29.25K","-0.23%"
"07/03/2019","17,660.0","17,320.0","17,680.0","17,300.0","128.60K","2.20%"
"07/02/2019","17,280.0","17,160.0","17,500.0","17,160.0","114.07K","-0.12%"
"06/28/2019","17,300.0","17,140.0","17,300.0","17,120.0","145.89K","1.05%"
"06/27/2019","17,120.0","17,260.0","17,300.0","17,120.0","42.03K","-0.23%"
"06/26/2019","17,160.0","17,260.0","17,600.0","17,140.0","120.77K","-1.94%"
"06/25/2019","17,500.0","17,500.0","17,520.0","17,160.0","298.31K","0.23%"
"06/21/2019","17,460.0","17,440.0","17,460.0","17,120.0","736.08K","-0.80%"
"06/20/2019","17,600.0","17,440.0","17,600.0","17,300.0","200.76K","1.97%"
"06/19/2019","17,260.0","17,240.0","17,260.0","17,100.0","229.73K","0.82%"
"06/18/2019","17,120.0","17,280.0","17,340.0","16,920.0","279.06K","-0.23%"
"06/17/2019","17,160.0","17,100.0","17,160.0","17,000.0","268.84K","0.35%"
"06/14/2019","17,100.0","16,740.0","17,100.0","16,720.0","308.93K","1.30%"
"06/13/2019","16,880.0","16,620.0","16,920.0","16,620.0","837.94K","1.32%"
"06/12/2019","16,660.0","16,640.0","16,800.0","16,600.0","158.95K","0.00%"
"06/11/2019","16,660.0","16,700.0","16,700.0","16,540.0","146.23K","1.59%"
"06/10/2019","16,400.0","16,900.0","17,200.0","16,400.0","360.85K","-3.64%"
"06/07/2019","17,020.0","16,940.0","17,220.0","16,920.0","102.19K","0.71%"
"06/06/2019","16,900.0","16,900.0","16,900.0","16,720.0","129.23K","0.00%"
"06/05/2019","16,900.0","17,020.0","17,160.0","16,900.0","105.10K","-1.52%"
"06/04/2019","17,160.0","17,260.0","17,320.0","17,140.0","43.28K","-0.92%"
"05/31/2019","17,320.0","17,080.0","17,360.0","16,920.0","235.55K","0.93%"
"05/30/2019","17,160.0","17,200.0","17,440.0","17,100.0","174.51K","-0.23%"
"05/29/2019","17,200.0","16,880.0","17,340.0","16,880.0","127.16K","1.90%"
"05/28/2019","16,880.0","16,380.0","16,880.0","16,300.0","417.78K","3.05%"
"05/27/2019","16,380.0","16,600.0","16,660.0","16,280.0","118.56K","-0.85%"
"05/24/2019","16,520.0","16,500.0","16,680.0","16,440.0","342.92K","0.12%"
"05/23/2019","16,500.0","16,380.0","16,580.0","16,340.0","166.33K","-0.48%"
"05/22/2019","16,580.0","16,380.0","16,580.0","16,360.0","225.91K","1.22%"
"05/21/2019","16,380.0","16,300.0","16,500.0","16,300.0","164.80K","0.49%"
"05/20/2019","16,300.0","16,200.0","16,300.0","16,040.0","158.69K","0.00%"
"05/17/2019","16,300.0","16,160.0","16,620.0","16,160.0","286.20K","0.87%"
"05/16/2019","16,160.0","16,500.0","17,000.0","16,040.0","216.45K","-2.06%"
"05/15/2019","16,500.0","17,200.0","17,200.0","16,500.0","237.74K","-2.94%"
"05/14/2019","17,000.0","17,300.0","17,660.0","17,000.0","479.97K","-1.73%"
"05/13/2019","17,300.0","17,600.0","17,700.0","17,300.0","259.32K","-2.37%"
"05/10/2019","17,720.0","17,820.0","18,000.0","17,660.0","208.68K","-0.56%"
"05/09/2019","17,820.0","17,700.0","18,140.0","17,620.0","231.85K","-0.89%"
"05/08/2019","17,980.0","17,920.0","18,100.0","17,900.0","281.55K","0.33%"
"05/07/2019","17,920.0","17,980.0","18,100.0","17,780.0","314.93K","-0.33%"
"05/06/2019","17,980.0","18,200.0","18,220.0","17,980.0","96.89K","-1.43%"
"05/03/2019","18,240.0","17,900.0","18,300.0","17,900.0","245.85K","1.22%"
"05/02/2019","18,020.0","18,100.0","18,260.0","18,000.0","29.34K","-2.07%"
"04/30/2019","18,400.0","18,200.0","18,400.0","18,000.0","299.71K","0.99%"
"04/29/2019","18,220.0","18,500.0","18,620.0","18,220.0","57.87K","-1.62%"
"04/26/2019","18,520.0","18,480.0","18,520.0","18,260.0","51.68K","0.11%"
"04/25/2019","18,500.0","18,440.0","18,540.0","18,300.0","133.12K","0.98%"
"04/24/2019","18,320.0","17,980.0","18,320.0","17,860.0","189.56K","1.22%"
"04/23/2019","18,100.0","18,140.0","18,140.0","17,940.0","83.10K","1.00%"
"04/22/2019","17,920.0","17,860.0","18,000.0","17,780.0","271.21K","0.34%"
"04/17/2019","17,860.0","17,660.0","17,900.0","17,580.0","174.39K","1.94%"
"04/16/2019","17,520.0","17,000.0","17,720.0","17,000.0","197.47K","0.11%"
"04/15/2019","17,500.0","18,200.0","18,200.0","17,500.0","156.65K","-4.58%"
"04/12/2019","18,340.0","18,040.0","18,340.0","18,040.0","171.74K","1.66%"
"04/11/2019","18,040.0","18,360.0","18,480.0","18,040.0","123.71K","-1.85%"
"04/10/2019","18,380.0","18,360.0","18,540.0","18,160.0","263.15K","0.00%"
"04/09/2019","18,380.0","17,980.0","18,380.0","17,820.0","280.29K","2.57%"
"04/08/2019","17,920.0","18,000.0","18,000.0","17,760.0","144.20K","0.45%"
"04/05/2019","17,840.0","18,000.0","18,180.0","17,840.0","206.84K","-0.89%"
"04/04/2019","18,000.0","18,200.0","18,300.0","17,840.0","72.34K","-1.21%"
"04/03/2019","18,220.0","17,980.0","18,220.0","17,800.0","192.46K","2.02%"
"04/02/2019","17,860.0","17,820.0","18,000.0","17,820.0","81.06K","-0.45%"
"04/01/2019","17,940.0","18,180.0","18,380.0","17,940.0","157.16K","-0.88%"
"03/29/2019","18,100.0","18,000.0","18,180.0","17,720.0","258.92K","1.69%"
"03/28/2019","17,800.0","18,000.0","18,000.0","17,520.0","212.28K","0.56%"
"03/27/2019","17,700.0","18,100.0","18,120.0","17,600.0","161.00K","-2.85%"
"03/26/2019","18,220.0","18,320.0","18,400.0","18,220.0","137.14K","-0.44%"
"03/22/2019","18,300.0","18,400.0","18,520.0","18,100.0","300.16K","-2.14%"
"03/21/2019","18,700.0","18,720.0","18,760.0","18,420.0","333.39K","-0.21%"
